semana,dia_semana,hora,zona,capacidad,ocupados,prob_ocupado
19,3,10,C,6,2,0.333
19,3,10,D,4,2,0.5
19,3,11,A,6,2,0.333
19,3,11,B,4,2,0.5
19,3,11,C,6,1,0.167
19,3,11,D,4,1,0.25
19,3,12,A,6,2,0.333
19,3,12,B,4,1,0.25
19,3,12,C,6,2,0.333
19,3,12,D,4,1,0.25
19,3,13,A,6,2,0.333
19,3,13,B,4,0,0.0
19,3,13,C,6,1,0.167
19,3,13,D,4,2,0.5
19,3,14,A,6,3,0.5
19,3,14,B,4,1,0.25
19,3,14,C,6,2,0.333
19,3,14,D,4,1,0.25
19,3,15,A,6,2,0.333
19,3,15,B,4,0,0.0
19,3,15,C,6,2,0.333
19,3,15,D,4,1,0.25
19,3,16,A,6,1,0.167
19,3,16,B,4,0,0.0
19,3,16,C,6,0,0.0
19,3,16,D,4,0,0.0
19,3,17,A,6,0,0.0
19,3,17,B,4,0,0.0
19,3,17,C,6,1,0.167
19,3,17,D,4,0,0.0
19,3,18,A,6,0,0.0
19,3,18,B,4,0,0.0
19,3,18,C,6,0,0.0
19,3,18,D,4,0,0.0
19,4,6,A,6,2,0.333
19,4,6,B,4,1,0.25
19,4,6,C,6,0,0.0
19,4,6,D,4,0,0.0
19,4,7,A,6,2,0.333
19,4,7,B,4,1,0.25
19,4,7,C,6,1,0.167
19,4,7,D,4,1,0.25
19,4,8,A,6,4,0.667
19,4,8,B,4,1,0.25
19,4,8,C,6,2,0.333
19,4,8,D,4,2,0.5
19,4,9,A,6,4,0.667
19,4,9,B,4,0,0.0
19,4,9,C,6,2,0.333
19,4,9,D,4,1,0.25
19,4,10,A,6,3,0.5
19,4,10,B,4,2,0.5
19,4,10,C,6,1,0.167
19,4,10,D,4,0,0.0
19,4,11,A,6,1,0.167
19,4,11,B,4,0,0.0
19,4,11,C,6,1,0.167
19,4,11,D,4,0,0.0
19,4,12,A,6,4,0.667
19,4,12,B,4,1,0.25
19,4,12,C,6,2,0.333
19,4,12,D,4,1,0.25
19,4,13,A,6,2,0.333
19,4,13,B,4,1,0.25
19,4,13,C,6,2,0.333
19,4,13,D,4,2,0.5
19,4,14,A,6,2,0.333
19,4,14,B,4,1,0.25
19,4,14,C,6,2,0.333
19,4,14,D,4,1,0.25
19,4,15,A,6,2,0.333
19,4,15,B,4,0,0.0
19,4,15,C,6,1,0.167
19,4,15,D,4,1,0.25
19,4,16,A,6,1,0.167
19,4,16,B,4,0,0.0
19,4,16,C,6,0,0.0
19,4,16,D,4,0,0.0
19,4,17,A,6,1,0.167
19,4,17,B,4,0,0.0
19,4,17,C,6,1,0.167
19,4,17,D,4,0,0.0
19,4,18,A,6,0,0.0
19,4,18,B,4,0,0.0
19,4,18,C,6,0,0.0
19,4,18,D,4,0,0.0
19,5,6,A,6,0,0.0
19,5,6,B,4,1,0.25
19,5,6,C,6,0,0.0
19,5,6,D,4,1,0.25
19,5,7,A,6,1,0.167
19,5,7,B,4,0,0.0
19,5,7,C,6,1,0.167
19,5,7,D,4,0,0.0
19,5,8,A,6,1,0.167
19,5,8,B,4,1,0.25
19,5,8,C,6,1,0.167
19,5,8,D,4,0,0.0
19,5,9,A,6,1,0.167
19,5,9,B,4,0,0.0
19,5,9,C,6,1,0.167
19,5,9,D,4,1,0.25
19,5,10,A,6,1,0.167
19,5,10,B,4,1,0.25
19,5,10,C,6,1,0.167
19,5,10,D,4,0,0.0
19,5,11,A,6,1,0.167
19,5,11,B,4,0,0.0
19,5,11,C,6,0,0.0
19,5,11,D,4,0,0.0
19,5,12,A,6,1,0.167
19,5,12,B,4,0,0.0
19,5,12,C,6,1,0.167
19,5,12,D,4,0,0.0
19,5,13,A,6,0,0.0
19,5,13,B,4,1,0.25
19,5,13,C,6,1,0.167
19,5,13,D,4,0,0.0
19,5,14,A,6,1,0.167
19,5,14,B,4,0,0.0
19,5,14,C,6,2,0.333
19,5,14,D,4,0,0.0
19,5,15,A,6,0,0.0
19,5,15,B,4,1,0.25
19,5,15,C,6,0,0.0
19,5,15,D,4,0,0.0
19,5,16,A,6,0,0.0
19,5,16,B,4,0,0.0
19,5,16,C,6,0,0.0
19,5,16,D,4,0,0.0
19,5,17,A,6,0,0.0
19,5,17,B,4,0,0.0
19,5,17,C,6,0,0.0
19,5,17,D,4,0,0.0
19,5,18,A,6,1,0.167
19,5,18,B,4,0,0.0
19,5,18,C,6,0,0.0
19,5,18,D,4,0,0.0
20,0,6,A,6,2,0.333
20,0,6,B,4,0,0.0
20,0,6,C,6,1,0.167
20,0,6,D,4,0,0.0
20,0,7,A,6,2,0.333
20,0,7,B,4,2,0.5
20,0,7,C,6,1,0.167
20,0,7,D,4,1,0.25
20,0,8,A,6,3,0.5
20,0,8,B,4,1,0.25
20,0,8,C,6,3,0.5
20,0,8,D,4,1,0.25
20,0,9,A,6,4,0.667
20,0,9,B,4,1,0.25
20,0,9,C,6,2,0.333
20,0,9,D,4,2,0.5
20,0,10,A,6,2,0.333
20,0,10,B,4,0,0.0
20,0,10,C,6,2,0.333
20,0,10,D,4,0,0.0
20,0,11,A,6,2,0.333
20,0,11,B,4,1,0.25
20,0,11,C,6,2,0.333
20,0,11,D,4,1,0.25
20,0,12,A,6,2,0.333
20,0,12,B,4,1,0.25
20,0,12,C,6,2,0.333
20,0,12,D,4,2,0.5
20,0,13,A,6,4,0.667
20,0,13,B,4,2,0.5
20,0,13,C,6,2,0.333
20,0,13,D,4,1,0.25
20,0,14,A,6,2,0.333
20,0,14,B,4,2,0.5
20,0,14,C,6,3,0.5
20,0,14,D,4,1,0.25
20,0,15,A,6,2,0.333
20,0,15,B,4,1,0.25
20,0,15,C,6,2,0.333
20,0,15,D,4,0,0.0
20,0,16,A,6,0,0.0
20,0,16,B,4,1,0.25
20,0,16,C,6,1,0.167
20,0,16,D,4,0,0.0
20,0,17,A,6,0,0.0
20,0,17,B,4,0,0.0
20,0,17,C,6,1,0.167
20,0,17,D,4,1,0.25
20,0,18,A,6,0,0.0
20,0,18,B,4,0,0.0
20,0,18,C,6,0,0.0
20,0,18,D,4,0,0.0
20,1,6,A,6,1,0.167
20,1,6,B,4,1,0.25
20,1,6,C,6,1,0.167
20,1,6,D,4,0,0.0
20,1,7,A,6,3,0.5
20,1,7,B,4,0,0.0
20,1,7,C,6,2,0.333
20,1,7,D,4,1,0.25
20,1,8,A,6,4,0.667
20,1,8,B,4,2,0.5
20,1,8,C,6,3,0.5
20,1,8,D,4,1,0.25
20,1,9,A,6,3,0.5
20,1,9,B,4,2,0.5
20,1,9,C,6,3,0.5
20,1,9,D,4,1,0.25
20,1,10,A,6,1,0.167
20,1,10,B,4,1,0.25
20,1,10,C,6,2,0.333
20,1,10,D,4,1,0.25
20,1,11,A,6,2,0.333
20,1,11,B,4,1,0.25
20,1,11,C,6,2,0.333
20,1,11,D,4,0,0.0
20,1,12,A,6,3,0.5
20,1,12,B,4,1,0.25
20,1,12,C,6,2,0.333
20,1,12,D,4,2,0.5
20,1,13,A,6,4,0.667
20,1,13,B,4,1,0.25
20,1,13,C,6,2,0.333
20,1,13,D,4,1,0.25
20,1,14,A,6,3,0.5
20,1,14,B,4,1,0.25
20,1,14,C,6,1,0.167
20,1,14,D,4,2,0.5
20,1,15,A,6,2,0.333
20,1,15,B,4,1,0.25
20,1,15,C,6,2,0.333
20,1,15,D,4,0,0.0
20,1,16,A,6,2,0.333
20,1,16,B,4,2,0.5
20,1,16,C,6,1,0.167
20,1,16,D,4,1,0.25
20,1,17,A,6,1,0.167
20,1,17,B,4,1,0.25
20,1,17,C,6,1,0.167
20,1,17,D,4,1,0.25
20,1,18,A,6,0,0.0
20,1,18,B,4,1,0.25
20,1,18,C,6,1,0.167
20,1,18,D,4,0,0.0
20,2,6,A,6,1,0.167
20,2,6,B,4,0,0.0
20,2,6,C,6,1,0.167
20,2,6,D,4,1,0.25
20,2,7,A,6,2,0.333
20,2,7,B,4,2,0.5
20,2,7,C,6,2,0.333
20,2,7,D,4,1,0.25
20,2,8,A,6,4,0.667
20,2,8,B,4,2,0.5
20,2,8,C,6,2,0.333
20,2,8,D,4,1,0.25
20,2,9,A,6,2,0.333
20,2,9,B,4,1,0.25
20,2,9,C,6,1,0.167
20,2,9,D,4,2,0.5
20,2,10,A,6,2,0.333
20,2,10,B,4,1,0.25
20,2,10,C,6,2,0.333
20,2,10,D,4,1,0.25
20,2,11,A,6,2,0.333
20,2,11,B,4,2,0.5
20,2,11,C,6,1,0.167
20,2,11,D,4,0,0.0
20,2,12,A,6,2,0.333
20,2,12,B,4,1,0.25
20,2,12,C,6,2,0.333
20,2,12,D,4,0,0.0
20,2,13,A,6,2,0.333
20,2,13,B,4,0,0.0
20,2,13,C,6,2,0.333
20,2,13,D,4,1,0.25
20,2,14,A,6,2,0.333
20,2,14,B,4,1,0.25
20,2,14,C,6,2,0.333
20,2,14,D,4,1,0.25
20,2,15,A,6,3,0.5
20,2,15,B,4,0,0.0
20,2,15,C,6,0,0.0
20,2,15,D,4,1,0.25
20,2,16,A,6,1,0.167
20,2,16,B,4,0,0.0
20,2,16,C,6,1,0.167
20,2,16,D,4,1,0.25
20,2,17,A,6,1,0.167
20,2,17,B,4,0,0.0
20,2,17,C,6,1,0.167
20,2,17,D,4,0,0.0
20,2,18,A,6,1,0.167
20,2,18,B,4,1,0.25
20,2,18,C,6,0,0.0
20,2,18,D,4,0,0.0
20,3,6,A,6,1,0.167
20,3,6,B,4,0,0.0
20,3,6,C,6,1,0.167
20,3,6,D,4,0,0.0
20,3,7,A,6,3,0.5
20,3,7,B,4,1,0.25
20,3,7,C,6,2,0.333
20,3,7,D,4,1,0.25
20,3,8,A,6,3,0.5
20,3,8,B,4,2,0.5
20,3,8,C,6,3,0.5
20,3,8,D,4,1,0.25
20,3,9,A,6,2,0.333
20,3,9,B,4,1,0.25
20,3,9,C,6,2,0.333
20,3,9,D,4,2,0.5
20,3,10,A,6,2,0.333
20,3,10,B,4,1,0.25
20,3,10,C,6,2,0.333
20,3,10,D,4,1,0.25
20,3,11,A,6,2,0.333
20,3,11,B,4,1,0.25
20,3,11,C,6,1,0.167
20,3,11,D,4,0,0.0
20,3,12,A,6,3,0.5
20,3,12,B,4,1,0.25
20,3,12,C,6,2,0.333
20,3,12,D,4,0,0.0
20,3,13,A,6,2,0.333
20,3,13,B,4,1,0.25
20,3,13,C,6,2,0.333
20,3,13,D,4,1,0.25
20,3,14,A,6,2,0.333
20,3,14,B,4,1,0.25
20,3,14,C,6,2,0.333
20,3,14,D,4,1,0.25
20,3,15,A,6,2,0.333
20,3,15,B,4,1,0.25
20,3,15,C,6,2,0.333
20,3,15,D,4,0,0.0
20,3,16,A,6,0,0.0
20,3,16,B,4,0,0.0
20,3,16,C,6,1,0.167
20,3,16,D,4,0,0.0
20,3,17,A,6,2,0.333
20,3,17,B,4,0,0.0
20,3,17,C,6,1,0.167
20,3,17,D,4,0,0.0
20,3,18,A,6,0,0.0
20,3,18,B,4,0,0.0
20,3,18,C,6,0,0.0
20,3,18,D,4,0,0.0
20,4,6,A,6,1,0.167
20,4,6,B,4,1,0.25
20,4,6,C,6,1,0.167
20,4,6,D,4,0,0.0
20,4,7,A,6,2,0.333
20,4,7,B,4,1,0.25
20,4,7,C,6,2,0.333
20,4,7,D,4,1,0.25
20,4,8,A,6,3,0.5
20,4,8,B,4,2,0.5
20,4,8,C,6,2,0.333
20,4,8,D,4,0,0.0
20,4,9,A,6,3,0.5
20,4,9,B,4,1,0.25
20,4,9,C,6,2,0.333
20,4,9,D,4,1,0.25
20,4,10,A,6,1,0.167
20,4,10,B,4,1,0.25
20,4,10,C,6,2,0.333
20,4,10,D,4,0,0.0
20,4,11,A,6,2,0.333
20,4,11,B,4,1,0.25
20,4,11,C,6,2,0.333
20,4,11,D,4,0,0.0
20,4,12,A,6,3,0.5
20,4,12,B,4,1,0.25
20,4,12,C,6,2,0.333
20,4,12,D,4,0,0.0
20,4,13,A,6,1,0.167
20,4,13,B,4,1,0.25
20,4,13,C,6,2,0.333
20,4,13,D,4,2,0.5
20,4,14,A,6,2,0.333
20,4,14,B,4,1,0.25
20,4,14,C,6,2,0.333
20,4,14,D,4,1,0.25
20,4,15,A,6,2,0.333
20,4,15,B,4,1,0.25
20,4,15,C,6,0,0.0
20,4,15,D,4,1,0.25
20,4,16,A,6,2,0.333
20,4,16,B,4,1,0.25
20,4,16,C,6,1,0.167
20,4,16,D,4,0,0.0
20,4,17,A,6,0,0.0
20,4,17,B,4,0,0.0
20,4,17,C,6,0,0.0
20,4,17,D,4,0,0.0
20,4,18,A,6,0,0.0
20,4,18,B,4,1,0.25
20,4,18,C,6,0,0.0
20,4,18,D,4,0,0.0
20,5,6,A,6,0,0.0
20,5,6,B,4,0,0.0
20,5,6,C,6,0,0.0
20,5,6,D,4,0,0.0
20,5,7,A,6,2,0.333
20,5,7,B,4,1,0.25
20,5,7,C,6,1,0.167
20,5,7,D,4,0,0.0
20,5,8,A,6,1,0.167
20,5,8,B,4,0,0.0
20,5,8,C,6,1,0.167
20,5,8,D,4,0,0.0
20,5,9,A,6,1,0.167
20,5,9,B,4,0,0.0
20,5,9,C,6,0,0.0
20,5,9,D,4,0,0.0
20,5,10,A,6,1,0.167
20,5,10,B,4,0,0.0
20,5,10,C,6,0,0.0
20,5,10,D,4,0,0.0
20,5,11,A,6,0,0.0
20,5,11,B,4,0,0.0
20,5,11,C,6,0,0.0
20,5,11,D,4,0,0.0
20,5,12,A,6,0,0.0
20,5,12,B,4,1,0.25
20,5,12,C,6,1,0.167
20,5,12,D,4,0,0.0
20,5,13,A,6,0,0.0
20,5,13,B,4,0,0.0
20,5,13,C,6,1,0.167
20,5,13,D,4,0,0.0
20,5,14,A,6,1,0.167
20,5,14,B,4,0,0.0
20,5,14,C,6,1,0.167
20,5,14,D,4,0,0.0
20,5,15,A,6,0,0.0
20,5,15,B,4,0,0.0
20,5,15,C,6,0,0.0
20,5,15,D,4,0,0.0
20,5,16,A,6,0,0.0
20,5,16,B,4,0,0.0
20,5,16,C,6,0,0.0
20,5,16,D,4,0,0.0
20,5,17,A,6,0,0.0
20,5,17,B,4,0,0.0
20,5,17,C,6,0,0.0
20,5,17,D,4,0,0.0
20,5,18,A,6,0,0.0
20,5,18,B,4,0,0.0
20,5,18,C,6,0,0.0
20,5,18,D,4,0,0.0
21,0,6,A,6,1,0.167
21,0,6,B,4,1,0.25
21,0,6,C,6,2,0.333
21,0,6,D,4,0,0.0
21,0,7,A,6,2,0.333
21,0,7,B,4,1,0.25
21,0,7,C,6,2,0.333
21,0,7,D,4,1,0.25
21,0,8,A,6,4,0.667
21,0,8,B,4,1,0.25
21,0,8,C,6,2,0.333
21,0,8,D,4,1,0.25
21,0,9,A,6,2,0.333
21,0,9,B,4,2,0.5
21,0,9,C,6,2,0.333
21,0,9,D,4,2,0.5
21,0,10,A,6,2,0.333
21,0,10,B,4,1,0.25
21,0,10,C,6,1,0.167
21,0,10,D,4,0,0.0
21,0,11,A,6,2,0.333
21,0,11,B,4,2,0.5
21,0,11,C,6,2,0.333
21,0,11,D,4,1,0.25
21,0,12,A,6,2,0.333
21,0,12,B,4,2,0.5
21,0,12,C,6,2,0.333
21,0,12,D,4,1,0.25
21,0,13,A,6,2,0.333
21,0,13,B,4,2,0.5
21,0,13,C,6,2,0.333
21,0,13,D,4,0,0.0
21,0,14,A,6,2,0.333
21,0,14,B,4,1,0.25
21,0,14,C,6,2,0.333
21,0,14,D,4,0,0.0
21,0,15,A,6,3,0.5
21,0,15,B,4,0,0.0
21,0,15,C,6,2,0.333
21,0,15,D,4,1,0.25
21,0,16,A,6,1,0.167
21,0,16,B,4,1,0.25
21,0,16,C,6,0,0.0
21,0,16,D,4,0,0.0
21,0,17,A,6,0,0.0
21,0,17,B,4,0,0.0
21,0,17,C,6,0,0.0
21,0,17,D,4,0,0.0
21,0,18,A,6,1,0.167
21,0,18,B,4,0,0.0
21,0,18,C,6,0,0.0
21,0,18,D,4,0,0.0
21,1,6,A,6,2,0.333
21,1,6,B,4,1,0.25
21,1,6,C,6,1,0.167
21,1,6,D,4,0,0.0
21,1,7,A,6,3,0.5
21,1,7,B,4,2,0.5
21,1,7,C,6,2,0.333
21,1,7,D,4,2,0.5
21,1,8,A,6,4,0.667
21,1,8,B,4,1,0.25
21,1,8,C,6,2,0.333
21,1,8,D,4,2,0.5
21,1,9,A,6,2,0.333
21,1,9,B,4,1,0.25
21,1,9,C,6,2,0.333
21,1,9,D,4,1,0.25
21,1,10,A,6,4,0.667
21,1,10,B,4,1,0.25
21,1,10,C,6,2,0.333
21,1,10,D,4,1,0.25
21,1,11,A,6,2,0.333
21,1,11,B,4,2,0.5
21,1,11,C,6,2,0.333
21,1,11,D,4,2,0.5
21,1,12,A,6,2,0.333
21,1,12,B,4,2,0.5
21,1,12,C,6,2,0.333
21,1,12,D,4,1,0.25
21,1,13,A,6,2,0.333
21,1,13,B,4,1,0.25
21,1,13,C,6,1,0.167
21,1,13,D,4,2,0.5
21,1,14,A,6,3,0.5
21,1,14,B,4,2,0.5
21,1,14,C,6,2,0.333
21,1,14,D,4,2,0.5
21,1,15,A,6,2,0.333
21,1,15,B,4,1,0.25
21,1,15,C,6,2,0.333
21,1,15,D,4,1,0.25
21,1,16,A,6,2,0.333
21,1,16,B,4,0,0.0
21,1,16,C,6,2,0.333
21,1,16,D,4,0,0.0
21,1,17,A,6,1,0.167
21,1,17,B,4,0,0.0
21,1,17,C,6,1,0.167
21,1,17,D,4,1,0.25
21,1,18,A,6,1,0.167
21,1,18,B,4,1,0.25
21,1,18,C,6,0,0.0
21,1,18,D,4,0,0.0
21,2,6,A,6,1,0.167
21,2,6,B,4,1,0.25
21,2,6,C,6,1,0.167
21,2,6,D,4,1,0.25
21,2,7,A,6,2,0.333
21,2,7,B,4,1,0.25
21,2,7,C,6,2,0.333
21,2,7,D,4,2,0.5
21,2,8,A,6,2,0.333
21,2,8,B,4,2,0.5
21,2,8,C,6,2,0.333
21,2,8,D,4,2,0.5
21,2,9,A,6,1,0.167
21,2,9,B,4,2,0.5
21,2,9,C,6,2,0.333
21,2,9,D,4,1,0.25
21,2,10,A,6,2,0.333
21,2,10,B,4,0,0.0
21,2,10,C,6,2,0.333
21,2,10,D,4,1,0.25
21,2,11,A,6,2,0.333
21,2,11,B,4,0,0.0
21,2,11,C,6,2,0.333
21,2,11,D,4,0,0.0
21,2,12,A,6,2,0.333
21,2,12,B,4,1,0.25
21,2,12,C,6,2,0.333
21,2,12,D,4,1,0.25
21,2,13,A,6,3,0.5
21,2,13,B,4,1,0.25
21,2,13,C,6,2,0.333
21,2,13,D,4,1,0.25
21,2,14,A,6,3,0.5
21,2,14,B,4,2,0.5
21,2,14,C,6,2,0.333
21,2,14,D,4,1,0.25
21,2,15,A,6,2,0.333
21,2,15,B,4,1,0.25
21,2,15,C,6,2,0.333
21,2,15,D,4,0,0.0
21,2,16,A,6,0,0.0
21,2,16,B,4,1,0.25
21,2,16,C,6,0,0.0
21,2,16,D,4,0,0.0
21,2,17,A,6,1,0.167
21,2,17,B,4,0,0.0
21,2,17,C,6,1,0.167
21,2,17,D,4,0,0.0
21,2,18,A,6,0,0.0
21,2,18,B,4,0,0.0
21,2,18,C,6,1,0.167
21,2,18,D,4,0,0.0
21,3,6,A,6,1,0.167
21,3,6,B,4,0,0.0
21,3,6,C,6,1,0.167
21,3,6,D,4,1,0.25
21,3,7,A,6,4,0.667
21,3,7,B,4,0,0.0
21,3,7,C,6,3,0.5
21,3,7,D,4,1,0.25
21,3,8,A,6,3,0.5
21,3,8,B,4,1,0.25
21,3,8,C,6,2,0.333
21,3,8,D,4,0,0.0
21,3,9,A,6,2,0.333
21,3,9,B,4,1,0.25
21,3,9,C,6,2,0.333
21,3,9,D,4,1,0.25
21,3,10,A,6,1,0.167
21,3,10,B,4,1,0.25
21,3,10,C,6,2,0.333
21,3,10,D,4,1,0.25
21,3,11,A,6,2,0.333
21,3,11,B,4,1,0.25
21,3,11,C,6,2,0.333
21,3,11,D,4,2,0.5
21,3,12,A,6,2,0.333
21,3,12,B,4,0,0.0
21,3,12,C,6,2,0.333
21,3,12,D,4,1,0.25
21,3,13,A,6,2,0.333
21,3,13,B,4,2,0.5
21,3,13,C,6,1,0.167
21,3,13,D,4,2,0.5
21,3,14,A,6,3,0.5
21,3,14,B,4,1,0.25
21,3,14,C,6,2,0.333
21,3,14,D,4,0,0.0
21,3,15,A,6,2,0.333
21,3,15,B,4,2,0.5
21,3,15,C,6,2,0.333
21,3,15,D,4,0,0.0
21,3,16,A,6,1,0.167
21,3,16,B,4,1,0.25
21,3,16,C,6,2,0.333
21,3,16,D,4,0,0.0
21,3,17,A,6,0,0.0
21,3,17,B,4,0,0.0
21,3,17,C,6,1,0.167
21,3,17,D,4,0,0.0
21,3,18,A,6,0,0.0
21,3,18,B,4,0,0.0
21,3,18,C,6,0,0.0
21,3,18,D,4,0,0.0
21,4,6,A,6,1,0.167
21,4,6,B,4,1,0.25
21,4,6,C,6,1,0.167
21,4,6,D,4,0,0.0
21,4,7,A,6,2,0.333
21,4,7,B,4,0,0.0
21,4,7,C,6,2,0.333
21,4,7,D,4,1,0.25
21,4,8,A,6,2,0.333
21,4,8,B,4,1,0.25
21,4,8,C,6,2,0.333
21,4,8,D,4,1,0.25
21,4,9,A,6,2,0.333
21,4,9,B,4,1,0.25
21,4,9,C,6,2,0.333
21,4,9,D,4,1,0.25
21,4,10,A,6,2,0.333
21,4,10,B,4,0,0.0
21,4,10,C,6,2,0.333
21,4,10,D,4,0,0.0
21,4,11,A,6,2,0.333
21,4,11,B,4,1,0.25
21,4,11,C,6,1,0.167
21,4,11,D,4,0,0.0
21,4,12,A,6,2,0.333
21,4,12,B,4,0,0.0
21,4,12,C,6,2,0.333
21,4,12,D,4,1,0.25
21,4,13,A,6,2,0.333
21,4,13,B,4,2,0.5
21,4,13,C,6,1,0.167
21,4,13,D,4,0,0.0
21,4,14,A,6,2,0.333
21,4,14,B,4,2,0.5
21,4,14,C,6,1,0.167
21,4,14,D,4,0,0.0
21,4,15,A,6,2,0.333
21,4,15,B,4,1,0.25
21,4,15,C,6,1,0.167
21,4,15,D,4,0,0.0
21,4,16,A,6,2,0.333
21,4,16,B,4,0,0.0
21,4,16,C,6,1,0.167
21,4,16,D,4,0,0.0
21,4,17,A,6,1,0.167
21,4,17,B,4,0,0.0
21,4,17,C,6,0,0.0
21,4,17,D,4,0,0.0
21,4,18,A,6,1,0.167
21,4,18,B,4,0,0.0
21,4,18,C,6,0,0.0
21,4,18,D,4,0,0.0
21,5,6,A,6,0,0.0
21,5,6,B,4,0,0.0
21,5,6,C,6,0,0.0
21,5,6,D,4,0,0.0
21,5,7,A,6,0,0.0
21,5,7,B,4,1,0.25
21,5,7,C,6,1,0.167
21,5,7,D,4,1,0.25
21,5,8,A,6,1,0.167
21,5,8,B,4,1,0.25
21,5,8,C,6,2,0.333
21,5,8,D,4,1,0.25
21,5,9,A,6,1,0.167
21,5,9,B,4,0,0.0
21,5,9,C,6,0,0.0
21,5,9,D,4,0,0.0
21,5,10,A,6,0,0.0
21,5,10,B,4,0,0.0
21,5,10,C,6,0,0.0
21,5,10,D,4,0,0.0
21,5,11,A,6,1,0.167
21,5,11,B,4,0,0.0
21,5,11,C,6,0,0.0
21,5,11,D,4,0,0.0
21,5,12,A,6,1,0.167
21,5,12,B,4,0,0.0
21,5,12,C,6,0,0.0
21,5,12,D,4,0,0.0
21,5,13,A,6,2,0.333
21,5,13,B,4,1,0.25
21,5,13,C,6,0,0.0
21,5,13,D,4,1,0.25
21,5,14,A,6,1,0.167
21,5,14,B,4,0,0.0
21,5,14,C,6,1,0.167
21,5,14,D,4,0,0.0
21,5,15,A,6,1,0.167
21,5,15,B,4,1,0.25
21,5,15,C,6,1,0.167
21,5,15,D,4,0,0.0
21,5,16,A,6,0,0.0
21,5,16,B,4,0,0.0
21,5,16,C,6,1,0.167
21,5,16,D,4,0,0.0
21,5,17,A,6,0,0.0
21,5,17,B,4,0,0.0
21,5,17,C,6,0,0.0
21,5,17,D,4,0,0.0
21,5,18,A,6,0,0.0
21,5,18,B,4,0,0.0
21,5,18,C,6,1,0.167
21,5,18,D,4,0,0.0
22,0,6,A,6,2,0.333
22,0,6,B,4,1,0.25
22,0,6,C,6,2,0.333
22,0,6,D,4,0,0.0
22,0,7,A,6,3,0.5
22,0,7,B,4,0,0.0
22,0,7,C,6,2,0.333
22,0,7,D,4,1,0.25
22,0,8,A,6,3,0.5
22,0,8,B,4,2,0.5
22,0,8,C,6,2,0.333
22,0,8,D,4,1,0.25
22,0,9,A,6,3,0.5
22,0,9,B,4,2,0.5
22,0,9,C,6,4,0.667
22,0,9,D,4,1,0.25
22,0,10,A,6,1,0.167
22,0,10,B,4,1,0.25
22,0,10,C,6,1,0.167
22,0,10,D,4,1,0.25
22,0,11,A,6,2,0.333
22,0,11,B,4,2,0.5
22,0,11,C,6,2,0.333
22,0,11,D,4,0,0.0
22,0,12,A,6,2,0.333
22,0,12,B,4,2,0.5
22,0,12,C,6,3,0.5
22,0,12,D,4,1,0.25
22,0,13,A,6,3,0.5
22,0,13,B,4,2,0.5
22,0,13,C,6,3,0.5
22,0,13,D,4,1,0.25
22,0,14,A,6,1,0.167
22,0,14,B,4,1,0.25
22,0,14,C,6,2,0.333
22,0,14,D,4,1,0.25
22,0,15,A,6,1,0.167
22,0,15,B,4,1,0.25
22,0,15,C,6,2,0.333
22,0,15,D,4,0,0.0
22,0,16,A,6,1,0.167
22,0,16,B,4,0,0.0
22,0,16,C,6,0,0.0
22,0,16,D,4,0,0.0
22,0,17,A,6,1,0.167
22,0,17,B,4,0,0.0
22,0,17,C,6,0,0.0
22,0,17,D,4,0,0.0
22,0,18,A,6,2,0.333
22,0,18,B,4,0,0.0
22,0,18,C,6,0,0.0
22,0,18,D,4,0,0.0
22,1,6,A,6,2,0.333
22,1,6,B,4,1,0.25
22,1,6,C,6,1,0.167
22,1,6,D,4,0,0.0
22,1,7,A,6,2,0.333
22,1,7,B,4,1,0.25
22,1,7,C,6,2,0.333
22,1,7,D,4,2,0.5
22,1,8,A,6,4,0.667
22,1,8,B,4,0,0.0
22,1,8,C,6,3,0.5
22,1,8,D,4,2,0.5
22,1,9,A,6,3,0.5
22,1,9,B,4,1,0.25
22,1,9,C,6,2,0.333
22,1,9,D,4,1,0.25
22,1,10,A,6,3,0.5
22,1,10,B,4,1,0.25
22,1,10,C,6,1,0.167
22,1,10,D,4,1,0.25
22,1,11,A,6,2,0.333
22,1,11,B,4,0,0.0
22,1,11,C,6,2,0.333
22,1,11,D,4,1,0.25
22,1,12,A,6,2,0.333
22,1,12,B,4,2,0.5
22,1,12,C,6,1,0.167
22,1,12,D,4,2,0.5
22,1,13,A,6,3,0.5
22,1,13,B,4,2,0.5
22,1,13,C,6,2,0.333
22,1,13,D,4,2,0.5
22,1,14,A,6,2,0.333
22,1,14,B,4,2,0.5
22,1,14,C,6,2,0.333
22,1,14,D,4,1,0.25
22,1,15,A,6,2,0.333
22,1,15,B,4,1,0.25
22,1,15,C,6,1,0.167
22,1,15,D,4,1,0.25
22,1,16,A,6,1,0.167
22,1,16,B,4,1,0.25
22,1,16,C,6,2,0.333
22,1,16,D,4,1,0.25
22,1,17,A,6,0,0.0
22,1,17,B,4,1,0.25
22,1,17,C,6,1,0.167
22,1,17,D,4,1,0.25
22,1,18,A,6,1,0.167
22,1,18,B,4,0,0.0
22,1,18,C,6,0,0.0
22,1,18,D,4,0,0.0
22,2,6,A,6,2,0.333
22,2,6,B,4,0,0.0
22,2,6,C,6,0,0.0
22,2,6,D,4,1,0.25
22,2,7,A,6,2,0.333
22,2,7,B,4,0,0.0
